Sentence #	Word	POS	Tag
Sentence 75	ahsuhau	NOUN	O
Sentence 76	Acordei	PROPN	O
Sentence 76	bem	PROPN	O
Sentence 76	brava	VERB	O
Sentence 77	Eu	PRON	O
Sentence 77	tô	ADP	O
Sentence 77	só	ADV	O
Sentence 77	essa	DET	O
Sentence 77	menina	NOUN	O
Sentence 77	https://t.co/VAnSe8csbd	PROPN	O
Sentence 78	NAO	PROPN	O
Sentence 78	SAI	PROPN	O
Sentence 78	DO	PROPN	O
Sentence 78	REPLAY	PROPN	O
Sentence 78	SOCORRO	PROPN	O
Sentence 78	EH	PROPN	O
Sentence 78	BOA	PROPN	O
Sentence 78	DMS	PROPN	O
Sentence 79	To	ADP	O
Sentence 79	comendo	VERB	O
Sentence 79	aquele	DET	O
Sentence 79	chocolate	NOUN	O
Sentence 79	😜	PUNCT	O
Sentence 80	Meta	PROPN	O
Sentence 80	dá	VERB	O
Sentence 80	vida	NOUN	O
Sentence 80	https://t.co/3AARq5laPy	PROPN	O
Sentence 81	@stephanieavelin	PROPN	O
Sentence 81	Engraçado	PROPN	O
Sentence 81	que	SCONJ	O
Sentence 81	ela	PRON	O
Sentence 81	vai	AUX	O
Sentence 81	me	PRON	O
Sentence 81	bater	VERB	O
Sentence 81	mas	CCONJ	O
Sentence 81	a	ADP	O
Sentence 81	o	DET	O
Sentence 81	inves	NOUN	O
Sentence 81	de	ADP	O
Sentence 81	falar	VERB	O
Sentence 81	pra	ADP	O
Sentence 81	mim	PRON	O
Sentence 81	vai	AUX	O
Sentence 81	falar	VERB	O
Sentence 81	pra	ADP	O
Sentence 81	vc	PROPN	O
Sentence 81	kkkkkkkkkkkkkkk	PROPN	O
Sentence 82	Apesar	ADV	O
Sentence 82	de	ADP	O
Sentence 82	colher	VERB	O
Sentence 82	a	ADP	O
Sentence 82	batatas	NOUN	O
Sentence 82	da	ADP	O
Sentence 82	terra	NOUN	O
Sentence 82	!	PUNCT	O
Sentence 83	kkkkkkkkkkk	PROPN	O
Sentence 83	socorro	PROPN	O
Sentence 83	https://t.co/Cc5TNSLNsl	NOUN	O
Sentence 84	Uma	DET	O
Sentence 84	pequena	ADJ	O
Sentence 84	prévia	NOUN	O
Sentence 84	do	ADV	O
Sentence 84	que	SCONJ	O
Sentence 84	tá	AUX	O
Sentence 84	renderizando	VERB	O
Sentence 84	aqui	ADV	O
Sentence 84	…	NOUN	O
Sentence 84	https://t.co/JxyXc5Mf3D	PROPN	O
Sentence 85	acordo	NOUN	O
Sentence 85	d	VERB	O
Sentence 85	um	DET	O
Sentence 85	sonho	NOUN	O
Sentence 85	louco	ADJ	O
Sentence 85	,	PUNCT	O
Sentence 85	cm	ADV	O
Sentence 85	gente	NOUN	O
Sentence 85	vindo	AUX	O
Sentence 85	me	PRON	O
Sentence 85	cobrar	VERB	O
Sentence 85	coisa	NOUN	O
Sentence 85	q	CCONJ	O
Sentence 85	eu	PRON	O
Sentence 85	nem	ADV	O
Sentence 85	tô	AUX	O
Sentence 85	sabendo	VERB	O
Sentence 85	q	CCONJ	O
Sentence 85	aconteceu	VERB	O
Sentence 85	,	PUNCT	O
Sentence 85	pq	PROPN	O
Sentence 85	eu	PRON	O
Sentence 85	tava	VERB	O
Sentence 85	dormindo	VERB	O
Sentence 85	e	CCONJ	O
Sentence 85	só	ADV	O
Sentence 85	qro	AUX	O
Sentence 85	dormir	VERB	O
Sentence 85	dnv	NOUN	O
Sentence 85	,	PUNCT	O
Sentence 85	sem	ADP	O
Sentence 85	briga	NOUN	O
Sentence 86	Na	ADP	O
Sentence 86	vdd	DET	O
Sentence 86	preciso	ADJ	O
Sentence 86	de	ADP	O
Sentence 86	um	DET	O
Sentence 86	melhor	ADJ	O
Sentence 86	amigo	NOUN	O
Sentence 87	@thalitameneghim	PROPN	O
Sentence 87	@diazera	PROPN	O
Sentence 87	Salvando	PROPN	O
Sentence 87	para	ADP	O
Sentence 87	caso	NOUN	O
Sentence 87	isso	PRON	O
Sentence 87	seja	AUX	O
Sentence 87	apagado	VERB	O
Sentence 88	@matheusvp	PROPN	O
Sentence 88	_	PROPN	O
Sentence 88	N	PROPN	O
Sentence 88	sabem	VERB	O
Sentence 88	brincar	VERB	O
Sentence 88	vcs	PROPN	O
Sentence 88	tiauu	VERB	O
Sentence 89	@sugakill	VERB	O
Sentence 89	ai	PROPN	O
Sentence 89	vai	VERB	O
Sentence 89	lá	ADV	O
Sentence 89	vc	PROPN	O
Sentence 89	fala	VERB	O
Sentence 89	policia	NOUN	O
Sentence 89	socorro	ADJ	O
Sentence 89	tão	ADV	O
Sentence 89	me	PRON	O
Sentence 89	atacando	VERB	O
Sentence 89	são	VERB	O
Sentence 89	os	DET	O
Sentence 89	ai	SYM	O
Sentence 89	vai	VERB	O
Sentence 89	lá	ADV	O
Sentence 89	e	CCONJ	O
Sentence 89	o	DET	O
Sentence 89	suga	NOUN	O
Sentence 89	grita	VERB	O
Sentence 89	ENEMY	PROPN	O
Sentence 89	ENEMY	PROPN	O
Sentence 89	ENEMY	PROPN	O
Sentence 89	UÉ	PROPN	O
Sentence 90	As	DET	O
Sentence 90	vezes	NOUN	O
Sentence 90	até	ADV	O
Sentence 90	me	PRON	O
Sentence 90	interno	ADJ	O
Sentence 90	no	ADP	O
Sentence 90	wpp	PROPN	O
Sentence 90	,	PUNCT	O
Sentence 90	mas	CCONJ	O
Sentence 90	só	ADV	O
Sentence 90	quando	ADV	O
Sentence 90	to	VERB	O
Sentence 90	com	ADP	O
Sentence 90	paciência	NOUN	O
Sentence 91	@djonyjose	NOUN	O
Sentence 91	Meio	PROPN	O
Sentence 91	imoral	PROPN	O
Sentence 91	né	PROPN	O
Sentence 92	Com	ADP	O
Sentence 92	aquele	DET	O
Sentence 92	olhar	NOUN	O
Sentence 92	indiscreto	VERB	O
Sentence 92	O	X	O
Sentence 92	que	PRON	O
Sentence 92	eu	PRON	O
Sentence 92	penso	VERB	O
Sentence 92	é	VERB	O
Sentence 92	secreto	ADJ	O
Sentence 92	Mas	CCONJ	O
Sentence 92	sabe	VERB	O
Sentence 92	o	X	O
Sentence 92	que	PRON	O
Sentence 92	eu	PRON	O
Sentence 92	quero	VERB	O
Sentence 92	.	PUNCT	O
Sentence 93	quarta	ADJ	O
Sentence 93	rodízio	PROPN	O
Sentence 93	quinta	PROPN	O
Sentence 93	bg	PROPN	O
Sentence 93	sexta	PROPN	O
Sentence 93	rolezin	ADJ	O
Sentence 93	com	ADP	O
Sentence 93	xs	DET	O
Sentence 93	bests	PROPN	O
Sentence 93	adeus	PROPN	O
Sentence 93	......	PUNCT	O
Sentence 93	dinheiro	NOUN	O
Sentence 93	......	PUNCT	O
Sentence 94	@ktaejimin	CCONJ	O
Sentence 94	Fica	VERB	O
Sentence 94	calma	PROPN	O
Sentence 94	,	PUNCT	O
Sentence 94	vai	AUX	O
Sentence 94	dar	VERB	O
Sentence 94	tudo	PRON	O
Sentence 94	certo	ADJ	O
Sentence 94	,	PUNCT	O
Sentence 94	tu	PROPN	O
Sentence 94	é	VERB	O
Sentence 94	inteligente	ADJ	O
Sentence 94	😘	PROPN	O
Sentence 94	💕	PROPN	O
Sentence 95	Acho	VERB	O
Sentence 95	que	SCONJ	O
Sentence 95	eu	PRON	O
Sentence 95	não	ADV	O
Sentence 95	vou	AUX	O
Sentence 95	fazer	VERB	O
Sentence 95	trabalho	NOUN	O
Sentence 95	não	ADV	O
Sentence 96	vi	VERB	O
Sentence 96	um	DET	O
Sentence 96	gato	NOUN	O
Sentence 96	hj	CCONJ	O
Sentence 96	a	DET	O
Sentence 96	coisa	NOUN	O
Sentence 96	mais	ADV	O
Sentence 96	lindinha	NOUN	O
Sentence 96	quase	ADV	O
Sentence 96	que	SCONJ	O
Sentence 96	eu	PRON	O
Sentence 96	trouxe	VERB	O
Sentence 96	p	DET	O
Sentence 96	casa	NOUN	O
Sentence 97	To	PROPN	O
Sentence 97	loucaço	PROPN	O
Sentence 98	Gabriel	PROPN	B-person
Sentence 98	ta	ADV	O
Sentence 98	se	PRON	O
Sentence 98	arrumando	VERB	O
Sentence 98	p	ADP	O
Sentence 98	ir	VERB	O
Sentence 98	pro	PROPN	O
Sentence 98	quartel	PROPN	O
Sentence 99	Adiantei	VERB	O
Sentence 99	toda	DET	O
Sentence 99	minha	DET	O
Sentence 99	vida	NOUN	O
Sentence 99	atoa	ADJ	O
Sentence 99	n	ADP	O
Sentence 99	essa	DET	O
Sentence 99	semana	NOUN	O
Sentence 99	passada	VERB	O
Sentence 99	pro	PROPN	O
Sentence 99	meu	DET	O
Sentence 99	Pai	NOUN	O
Sentence 99	não	ADV	O
Sentence 99	saber	VERB	O
Sentence 99	quando	ADV	O
Sentence 99	vem	VERB	O
Sentence 99	?	PUNCT	O
Sentence 99	?	PUNCT	O
Sentence 99	?	PUNCT	O
Sentence 99	Ata	ADV	O
Sentence 100	o	DET	O
Sentence 100	seu	DET	O
Sentence 100	perfil	NOUN	O
Sentence 100	foi	AUX	O
Sentence 100	visto	VERB	O
Sentence 100	por	ADP	O
Sentence 100	4	NUM	O
Sentence 100	pessoas	NOUN	O
Sentence 100	nas	ADP	O
Sentence 100	últimas	DET	O
Sentence 100	3	NUM	O
Sentence 100	horas	NOUN	O
Sentence 100	https://t.co/Bd1DHsHcYO	ADP	O
Sentence 101	KKKK	PROPN	O
Sentence 101	MAS	PUNCT	O
Sentence 101	DEMORA	PROPN	O
Sentence 102	@degaussrer	SCONJ	O
Sentence 102	KKKKKKKKKK	PROPN	O
Sentence 102	to	PROPN	O
Sentence 102	brincando	VERB	O
Sentence 102	meu	DET	O
Sentence 102	bb	PROPN	O
Sentence 102	,	PUNCT	O
Sentence 102	te	AUX	O
Sentence 102	amo	VERB	O
Sentence 103	Novo	ADJ	O
Sentence 103	curso	NOUN	O
Sentence 103	de	ADP	O
Sentence 103	aquarela	NOUN	O
Sentence 103	Sobral	PROPN	O
Sentence 103	Professor	NOUN	O
Sentence 103	:	PUNCT	O
Sentence 103	Rafael	PROPN	B-person
Sentence 103	Vieira	PROPN	I-person
Sentence 103	Em	ADP	O
Sentence 103	breve	NOUN	O
Sentence 103	novidades	NOUN	O
Sentence 103	!	PUNCT	O
Sentence 103	  	SPACE	O
Sentence 103	#	PROPN	O
Sentence 103	aquarela	PROPN	O
Sentence 103	…	PROPN	O
Sentence 103	https://t.co/i24BZE3RBk	PROPN	O
Sentence 104	@findlett	PROPN	O
Sentence 104	Mas	PUNCT	O
Sentence 104	oq	PROPN	O
Sentence 104	tem	AUX	O
Sentence 104	a	ADP	O
Sentence 104	ver	VERB	O
Sentence 104	uma	DET	O
Sentence 104	coisa	NOUN	O
Sentence 104	cm	ADV	O
Sentence 104	a	DET	O
Sentence 104	outra	PRON	O
Sentence 105	Essa	DET	O
Sentence 105	música	NOUN	O
Sentence 105	do	PROPN	O
Sentence 105	Costa	PROPN	B-person
Sentence 105	cm	ADV	O
Sentence 105	MC	PROPN	B-person
Sentence 105	Davi	PROPN	I-person
Sentence 105	ta	ADP	O
Sentence 105	muito	ADV	O
Sentence 105	foda	ADJ	O
Sentence 106	Vo	PROPN	O
Sentence 106	drumi	PROPN	O
Sentence 106	forçado	VERB	O
Sentence 106	pq	PROPN	O
Sentence 106	tomei	PROPN	O
Sentence 106	remedinho	PROPN	O
Sentence 106	só	ADV	O
Sentence 106	espero	VERB	O
Sentence 106	conseguir	VERB	O
Sentence 106	acordar	VERB	O
Sentence 106	no	ADP	O
Sentence 106	horário	NOUN	O
Sentence 106	certo	ADJ	O
Sentence 107	pessoas	NOUN	O
Sentence 107	que	PRON	O
Sentence 107	visitaram	VERB	O
Sentence 107	meu	DET	O
Sentence 107	perfil	NOUN	O
Sentence 107	e	CCONJ	O
Sentence 107	grupos	NOUN	O
Sentence 107	que	PRON	O
Sentence 107	sigo	PROPN	O
Sentence 107	no	PROPN	O
Sentence 107	Twitter	PROPN	B-organization
Sentence 107	https://t.co/BOLT3TqnEA	PROPN	O
Sentence 108	@_ppkvivi	PROPN	O
Sentence 108	Esqueceu	VERB	O
Sentence 108	da	ADP	O
Sentence 108	socada	VERB	O
Sentence 108	bem	ADV	O
Sentence 108	forte	ADJ	O
Sentence 108	até	ADP	O
Sentence 108	o	DET	O
Sentence 108	fundo	NOUN	O
Sentence 108	😈	PROPN	O
Sentence 108	😈	PROPN	O
Sentence 108	😈	PUNCT	O
Sentence 109	1	NUM	O
Sentence 109	pessoa	NOUN	O
Sentence 109	acaba	AUX	O
Sentence 109	de	ADP	O
Sentence 109	visitar	VERB	O
Sentence 109	seu	DET	O
Sentence 109	perfil	NOUN	O
Sentence 109	https://t.co/gFXQnFpq1P	ADJ	O
Sentence 110	cambriana	PROPN	O
Sentence 110	é	VERB	O
Sentence 110	muito	ADV	O
Sentence 110	bom	ADJ	O
Sentence 110	mano	NOUN	O
Sentence 110	como	ADV	O
Sentence 110	é	VERB	O
Sentence 110	possivel	ADJ	O
Sentence 111	queria	VERB	O
Sentence 111	sair	VERB	O
Sentence 111	gritando	VERB	O
Sentence 111	pela	NOUN	O
Sentence 111	rua	NOUN	O
Sentence 111	cantando	VERB	O
Sentence 111	car	ADP	O
Sentence 111	radio	PROPN	O
Sentence 112	confira	NOUN	O
Sentence 112	:	PUNCT	O
Sentence 112	https://t.co/fS0beOVtKD	PROPN	O
Sentence 113	Como	ADV	O
Sentence 113	vou	AUX	O
Sentence 113	dormir	VERB	O
Sentence 113	agora	ADV	O
Sentence 113	?	PUNCT	O
Sentence 113	?	PUNCT	O
Sentence 113	?	PUNCT	O
Sentence 113	?	PUNCT	O
Sentence 113	Tenho	VERB	O
Sentence 113	pavor	NOUN	O
Sentence 113	de	ADP	O
Sentence 113	aranha	NOUN	O
Sentence 113	scrr	ADJ	O
Sentence 114	Ah	ADV	O
Sentence 114	essa	DET	O
Sentence 114	música	NOUN	O
Sentence 114	❤	PROPN	O
Sentence 114	️	PROPN	O
Sentence 115	Me	PRON	O
Sentence 115	deixou	VERB	O
Sentence 115	preocupado	VERB	O
Sentence 115	esse	DET	O
Sentence 115	fdp	PROPN	O
Sentence 115	😔	PROPN	O
Sentence 115	😔	PROPN	O
Sentence 115	😔	PROPN	O
Sentence 116	Levantar	VERB	O
Sentence 116	cedo	ADV	O
Sentence 116	pra	ADP	O
Sentence 116	estudar	VERB	O
Sentence 116	e	CCONJ	O
Sentence 116	ruim	ADJ	O
Sentence 116	,	PUNCT	O
Sentence 116	mas	CCONJ	O
Sentence 116	levantar	VERB	O
Sentence 116	quase	ADV	O
Sentence 116	de	ADP	O
Sentence 116	madruga	NOUN	O
Sentence 116	pra	ADP	O
Sentence 116	trampar	PROPN	O
Sentence 116	eee	PROPN	O
Sentence 116	meus	DET	O
Sentence 116	amigos	SYM	O
Sentence 117	QUERO	NOUN	O
Sentence 117	FAZER	PROPN	O
Sentence 117	UMA	DET	O
Sentence 117	SURPRESA	PROPN	O
Sentence 117	PRA	PROPN	O
Sentence 117	MINHA	PROPN	O
Sentence 117	VÓ	PROPN	O
Sentence 117	MAS	CCONJ	O
Sentence 117	NADA	PROPN	O
Sentence 117	COLABORA	PROPN	O
Sentence 118	posição	NOUN	O
Sentence 118	18883	PROPN	O
Sentence 118	no	PROPN	O
Sentence 118	Ranking	PROPN	O
Sentence 118	segue	VERB	O
Sentence 118	-	PUNCT	O
Sentence 118	de	ADP	O
Sentence 118	-	PUNCT	O
Sentence 118	volta	NOUN	O
Sentence 118	.	PUNCT	O
Sentence 118	Confira	VERB	O
Sentence 118	os	DET	O
Sentence 118	100	NUM	O
Sentence 118	primeiros	SYM	O
Sentence 118	:	PUNCT	O
Sentence 118	https://t.co/TD2wjp0oJ1	NOUN	O
Sentence 118	.	PUNCT	O
Sentence 118	#	NOUN	O
Sentence 118	1	NUM	O
Sentence 118	@CheZeGuevara	NOUN	O
Sentence 119	Um	DET	O
Sentence 119	amigo	NOUN	O
Sentence 119	não	ADV	O
Sentence 119	segura	VERB	O
Sentence 119	a	DET	O
Sentence 119	barra	NOUN	O
Sentence 119	,	PUNCT	O
Sentence 119	apenas	ADV	O
Sentence 119	.	PUNCT	O
Sentence 119	Segura	VERB	O
Sentence 119	a	DET	O
Sentence 119	mão	NOUN	O
Sentence 119	,	PUNCT	O
Sentence 119	a	DET	O
Sentence 119	ausência	NOUN	O
Sentence 119	,	PUNCT	O
Sentence 119	segura	VERB	O
Sentence 119	uma	DET	O
Sentence 119	confissão	NOUN	O
Sentence 119	,	PUNCT	O
Sentence 119	segura	VERB	O
Sentence 119	o	DET	O
Sentence 119	tranco	NOUN	O
Sentence 119	,	PUNCT	O
Sentence 119	...	PUNCT	O
Sentence 119	https://t.co/HTMZYLDDSP	NOUN	O
Sentence 120	Os	DET	O
Sentence 120	dois	NUM	O
Sentence 120	né	PROPN	O
Sentence 120	https://t.co/DiSGz7jCzU	NOUN	O
Sentence 121	Eu	PRON	O
Sentence 121	amo	VERB	O
Sentence 121	muito	ADV	O
Sentence 121	o	DET	O
Sentence 121	Felipe	PROPN	B-person
Sentence 121	e	CCONJ	O
Sentence 121	queria	VERB	O
Sentence 121	todos	DET	O
Sentence 121	os	ADP	O
Sentence 121	dias	NOUN	O
Sentence 121	poder	AUX	O
Sentence 121	mostrar	VERB	O
Sentence 121	o	DET	O
Sentence 121	quanto	NOUN	O
Sentence 121	esse	DET	O
Sentence 121	amor	NOUN	O
Sentence 121	é	VERB	O
Sentence 121	grande	ADJ	O
Sentence 121	diferenciadamente	NOUN	O
Sentence 122	bando	VERB	O
Sentence 122	de	ADP	O
Sentence 122	imprestáveis	NOUN	O
Sentence 123	3	NUM	O
Sentence 123	da	ADP	O
Sentence 123	manhã	NOUN	O
Sentence 123	e	CCONJ	O
Sentence 123	eu	PRON	O
Sentence 123	tô	PRON	O
Sentence 123	fazendo	VERB	O
Sentence 123	um	DET	O
Sentence 123	baile	NOUN	O
Sentence 123	funk	ADJ	O
Sentence 123	no	X	O
Sentence 123	quarto	NOUN	O
Sentence 123	.	PUNCT	O
Sentence 123	CADÊ	VERB	O
Sentence 123	O	DET	O
Sentence 123	SONO	NOUN	O
Sentence 124	Mh	PRON	O
Sentence 124	cabeça	NOUN	O
Sentence 124	tá	AUX	O
Sentence 124	doendo	VERB	O
Sentence 124	mt	ADP	O
Sentence 124	😭	PROPN	O
Sentence 124	😭	NUM	O
Sentence 124	😭	NUM	O
Sentence 124	😭	NUM	O
Sentence 124	😭	NUM	O
Sentence 124	😭	NUM	O
Sentence 125	Tem	VERB	O
Sentence 125	mensagem	NOUN	O
Sentence 125	do	ADP	O
Sentence 125	início	NOUN	O
Sentence 125	do	ADP	O
Sentence 125	mês	NOUN	O
Sentence 125	que	ADV	O
Sentence 125	eu	PRON	O
Sentence 125	ainda	ADV	O
Sentence 125	não	ADV	O
Sentence 125	respondi	VERB	O
Sentence 126	To	ADP	O
Sentence 126	mal	NOUN	O
Sentence 126	ainda	ADV	O
Sentence 127	Quem	PRON	O
Sentence 127	quiser	VERB	O
Sentence 127	ir	AUX	O
Sentence 127	dar	VERB	O
Sentence 127	uma	DET	O
Sentence 127	força	NOUN	O
Sentence 127	pra	ADP	O
Sentence 127	Emilly	PROPN	B-person
Sentence 127	ela	PRON	O
Sentence 127	irá	AUX	O
Sentence 127	depor	VERB	O
Sentence 127	hj	ADP	O
Sentence 127	as	DET	O
Sentence 127	10h	NOUN	O
Sentence 127	na	PROPN	O
Sentence 127	Delegacia	PROPN	O
Sentence 127	de	ADP	O
Sentence 127	Atendimento	PROPN	O
Sentence 127	à	PROPN	O
Sentence 127	Mulher	PROPN	O
Sentence 127	na	PROPN	O
Sentence 127	rua	NOUN	B-location
Sentence 127	:	PUNCT	I-location
Sentence 127	Henriqueta	PROPN	I-location
Sentence 127	197	NUM	O
Sentence 127	,	PUNCT	O
Sentence 127	Jacarepagua	PROPN	O
Sentence 127	-	PUNCT	O
Sentence 127	RJ	PROPN	O
Sentence 128	Essa	DET	O
Sentence 128	semana	NOUN	O
Sentence 128	sai	VERB	O
Sentence 128	Ainda	ADV	O
Sentence 128	bem	ADV	O
Sentence 129	Ta	INTJ	O
Sentence 129	,	PUNCT	O
Sentence 129	silencio	NOUN	O
Sentence 129	de	ADP	O
Sentence 129	novo	NOUN	O
Sentence 130	@GaaAndrad	NOUN	O
Sentence 130	assim	ADV	O
Sentence 130	nao	VERB	O
Sentence 130	da	ADP	O
Sentence 131	vou	AUX	O
Sentence 131	olhar	VERB	O
Sentence 131	um	DET	O
Sentence 131	filme	NOUN	O
Sentence 131	pra	ADP	O
Sentence 131	ver	VERB	O
Sentence 131	se	SCONJ	O
Sentence 131	eu	PRON	O
Sentence 131	durmo	SYM	O
Sentence 132	Amanhã	ADV	O
Sentence 132	vou	AUX	O
Sentence 132	comprar	VERB	O
Sentence 132	mais	DET	O
Sentence 132	chocolate	NOUN	O
Sentence 132	😍	VERB	O
Sentence 133	despacito	NOUN	O
Sentence 133	oq	PROPN	O
Sentence 133	significa	VERB	O
Sentence 133	pesquisar	VERB	O
Sentence 134	Tô	PROPN	O
Sentence 134	animadooooooo	NOUN	O
Sentence 135	Ta	PROPN	O
Sentence 135	tão	ADV	O
Sentence 135	calor	NOUN	O
Sentence 136	https://t.co/tkqwegeelh	PROPN	O
Sentence 136	assistam	VERB	O
Sentence 136	a	ADP	O
Sentence 136	13	NUM	O
Sentence 136	minutos	SYM	O
Sentence 136	d	ADP	O
Sentence 136	esse	DET	O
Sentence 136	vídeo	NOUN	O
Sentence 136	para	ADP	O
Sentence 136	compreender	VERB	O
Sentence 136	um	DET	O
Sentence 136	pouco	DET	O
Sentence 136	mais	ADV	O
Sentence 136	sobre	ADP	O
Sentence 136	a	DET	O
Sentence 136	vida	NOUN	O
Sentence 136	*	PUNCT	O
Sentence 136	jobs	PROPN	O
Sentence 136	jobs	PROPN	O
Sentence 136	jobs	PROPN	O
Sentence 136	#	PROPN	O
Sentence 136	gta5	PROPN	O
Sentence 137	@amorim_analu	PROPN	O
Sentence 137	@gabrielkkkj	PROPN	O
Sentence 137	@almadaltonica	PROPN	O
Sentence 137	Olaaa	PROPN	O
Sentence 137	😏	PROPN	O
Sentence 137	❤	PROPN	O
Sentence 137	️	PROPN	O
Sentence 137	kkkkkk	PROPN	O
Sentence 138	eu	PRON	O
Sentence 138	sou	VERB	O
Sentence 138	uma	DET	O
Sentence 138	pessoa	NOUN	O
Sentence 138	muito	ADV	O
Sentence 138	incrível	ADJ	O
Sentence 138	msm	VERB	O
Sentence 138	cr	ADJ	O
Sentence 139	Todo	DET	O
Sentence 139	mundo	NOUN	O
Sentence 139	devia	AUX	O
Sentence 139	assistir	VERB	O
Sentence 139	Thirteen	PROPN	O
Sentence 139	reasons	PROPN	O
Sentence 139	why	NOUN	O
Sentence 139	p	ADP	O
Sentence 139	a	ADP	O
Sentence 139	entender	VERB	O
Sentence 139	as	DET	O
Sentence 139	consequências	NOUN	O
Sentence 139	das	VERB	O
Sentence 139	atitudes	NOUN	O
Sentence 139	para	ADP	O
Sentence 139	os	DET	O
Sentence 139	com	ADP	O
Sentence 139	os	DET	O
Sentence 139	outros	PRON	O
Sentence 139	.	PUNCT	O
Sentence 140	@textoscrueis	ADV	O
Sentence 140	Fica	VERB	O
Sentence 140	.	PUNCT	O
Sentence 140	Apesar	ADV	O
Sentence 140	das	ADJ	O
Sentence 140	roupas	NOUN	O
Sentence 140	pretas	ADJ	O
Sentence 140	,	PUNCT	O
Sentence 140	meu	DET	O
Sentence 140	coração	NOUN	O
Sentence 140	é	AUX	O
Sentence 140	colorido	VERB	O
Sentence 140	.	PUNCT	O
Sentence 140	Deixa	VERB	O
Sentence 140	eu	PRON	O
Sentence 140	te	ADP	O
Sentence 140	oferecer	VERB	O
Sentence 140	o	DET	O
Sentence 140	melhor	ADJ	O
Sentence 140	de	ADP	O
Sentence 140	mim	PRON	O
Sentence 140	.	PUNCT	O
Sentence 141	Mora	ADV	O
Sentence 141	a	ADP	O
Sentence 141	onde	PRON	O
Sentence 141	?	PUNCT	O
Sentence 141	—	NUM	O
Sentence 141	Higienópolis	SYM	B-location
Sentence 141	https://t.co/KCXdywcUnl	PROPN	O
Sentence 142	@vishibiel	PROPN	O
Sentence 142	KKKKKK	PROPN	O
Sentence 142	NOSSA	PROPN	O
Sentence 142	GABRIEL	PROPN	O
Sentence 143	Cheguei	PROPN	O
Sentence 144	@SoPraReality	NOUN	O
Sentence 144	Então	ADV	O
Sentence 144	vem	VERB	O
Sentence 144	cá	ADV	O
Sentence 144	e	PUNCT	O
Sentence 144	juntesse	VERB	O
Sentence 144	a	ADP	O
Sentence 144	os	DET	O
Sentence 144	bons	ADJ	O
Sentence 144	,	PUNCT	O
Sentence 144	pq	PROPN	O
Sentence 144	não	ADV	O
Sentence 144	é	VERB	O
Sentence 144	o	DET	O
Sentence 144	único	ADJ	O
Sentence 144	!	PUNCT	O
Sentence 144	TamuJunto	NOUN	O
Sentence 144	👊	PROPN	O
Sentence 144	😂	PROPN	O
Sentence 144	😂	PROPN	O
Sentence 144	😂	PROPN	O
Sentence 145	Que	SCONJ	O
Sentence 145	horrível	ADV	O
Sentence 145	dormir	VERB	O
Sentence 145	com	ADP	O
Sentence 145	a	DET	O
Sentence 145	pessoa	NOUN	O
Sentence 145	por	ADP	O
Sentence 145	dias	NOUN	O
Sentence 145	aí	ADV	O
Sentence 145	tu	PROPN	O
Sentence 145	quer	VERB	O
Sentence 145	dormir	VERB	O
Sentence 145	e	CCONJ	O
Sentence 145	não	ADV	O
Sentence 145	consegue	VERB	O
Sentence 145	sem	ADP	O
Sentence 145	a	DET	O
Sentence 145	pessoa	NOUN	O
Sentence 145	te	CCONJ	O
Sentence 145	abraçando	VERB	O
Sentence 145	vsf	DET	O
Sentence 145	vida	NOUN	O
Sentence 146	Gata	PROPN	O
Sentence 146	Super	PROPN	O
Sentence 146	Peituda	PROPN	O
Sentence 146	Faz	PROPN	O
Sentence 146	Vídeo	PROPN	O
Sentence 146	se	SCONJ	O
Sentence 146	Exibindo	VERB	O
Sentence 146	Peladinha	PROPN	O
Sentence 146	Com	ADP	O
Sentence 146	Óleo	PROPN	O
Sentence 146	no	ADP	O
Sentence 146	Corpo	PROPN	O
Sentence 146	:	PUNCT	O
Sentence 146	Peituda	NOUN	O
Sentence 146	boa	ADJ	O
Sentence 146	alem	VERB	O
Sentence 146	de	ADP	O
Sentence 146	mostrar	VERB	O
Sentence 146	seus	DET	O
Sentence 146	belos	SYM	O
Sentence 146	seios	ADJ	O
Sentence 146	…	PROPN	O
Sentence 146	https://t.co/6Egu1HRbYn	PROPN	O
Sentence 147	o	DET	O
Sentence 147	seu	DET	O
Sentence 147	perfil	NOUN	O
Sentence 147	foi	AUX	O
Sentence 147	visto	VERB	O
Sentence 147	por	ADP	O
Sentence 147	8	NUM	O
Sentence 147	pessoas	NOUN	O
Sentence 147	nas	DET	O
Sentence 147	últimas	ADJ	O
Sentence 147	12	NUM	O
Sentence 147	horas	NOUN	O
Sentence 147	https://t.co/NCYnWyyupt	PUNCT	O
Sentence 148	essas	DET	O
Sentence 148	pessoas	NOUN	O
Sentence 148	acabaram	AUX	O
Sentence 148	de	ADP	O
Sentence 148	visualizar	VERB	O
Sentence 148	seu	DET	O
Sentence 148	perfil	NOUN	O
Sentence 148	https://t.co/dUcE6bYfum	PROPN	O
Sentence 149	Você	PRON	O
Sentence 149	deu	VERB	O
Sentence 149	uma	DET	O
Sentence 149	foda	NOUN	O
Sentence 149	sensacional	ADJ	O
Sentence 150	@owmyr	NOUN	O
Sentence 150	nem	ADV	O
Sentence 150	eu	PRON	O
Sentence 150	sei	VERB	O
Sentence 150	mais	ADV	O
Sentence 151	pessoas	NOUN	O
Sentence 151	que	PRON	O
