tweet_id	mensagem
|TWEET_ID|: 853887021215035392	|MENSAGEM|: só o do lado do risco que tive que deixar um pouco grande pra crescer e tô é choranyy
|TWEET_ID|: 853901780845043712	|MENSAGEM|: Ainda bem q o meu pai e a minha mãe sabem disso
|TWEET_ID|: 853901787702726657	|MENSAGEM|: @alvesthaiss_ Vou sim, vai entrar na segunda aula?
|TWEET_ID|: 853901898771988480	|MENSAGEM|: Deus, na próxima vida me mande como um animal, não aguento mais ter que lidar com humanos
|TWEET_ID|: 853901977717268480	|MENSAGEM|: a Lolly tava como uahshaha
|TWEET_ID|: 853902057140629504	|MENSAGEM|: @Raphaaa10 Só dá pra matar, única coisa jkkkkkk
|TWEET_ID|: 853902081396097025	|MENSAGEM|: - Motivação e Empreendedorismo - https://t.co/MzLvOehsY4 - Pro Franquias - franquias e investimentos…… https://t.co/sIGc5y5C7Q
|TWEET_ID|: 853902086542688256	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902086878179328	|MENSAGEM|: @Silvio_MKT @resanfer Exato o pontapé inicial pra acabar com essa máfia sindicalistas já foi dada agora falta a mas… https://t.co/KctdtdaoDF
|TWEET_ID|: 853902112354422784	|MENSAGEM|: Bom dia pra geral q acorda essa hora e já tá pensando em dormir
|TWEET_ID|: 853902153307619328	|MENSAGEM|: Bom diaaa https://t.co/lxvKpT8FoO
|TWEET_ID|: 853902158164619264	|MENSAGEM|: #ForaTemer 
Bom dia Companheiros https://t.co/ybkYw5cadv
|TWEET_ID|: 853902171229872129	|MENSAGEM|: Fica um pouco mais, fica um pouco mais 🎶🎶❤️
|TWEET_ID|: 853902180503306240	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902194537615360	|MENSAGEM|: Bom dia
|TWEET_ID|: 853902213458079745	|MENSAGEM|: tão rápido q eu nem vi q já tava na vila maria, meu sonho a dutra estar deboas assim todo dia
|TWEET_ID|: 853902223994220545	|MENSAGEM|: Como vou aguentar os dois primeiros horários de física no sono q eu to? Não sei
|TWEET_ID|: 853902234157010944	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902236958826496	|MENSAGEM|: @lunatemponi man djdkkckxkdkkkkk, otaria, você vai conseguir ow
|TWEET_ID|: 853902258832117761	|MENSAGEM|: Um mundo é um gangorra, quando você tá em baixo as pessoas te empurram pra cima, mas quando vc tá em cima querem te empurrar pra baixo.
|TWEET_ID|: 853902275038900225	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902278935416834	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902280483110913	|MENSAGEM|: @carlosananias25 @Palmeiras Bom dia! Eu acredito sim, o time tem que entrar sem apatia com vontade de ganhar e rever o técnico q é fraco.
|TWEET_ID|: 853902281082896384	|MENSAGEM|: @annylaureto eu topo qualquer role com você!
|TWEET_ID|: 853902300745801728	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902325081137152	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902328226775040	|MENSAGEM|: ~ Olhaaaa Elaaa!!😂😂😂😂 https://t.co/w8QtF5wOED
|TWEET_ID|: 853902344441954304	|MENSAGEM|: @berriel_gabriel Mais ou menos biel. Minha mãe tá desesperada, chorando. Porque ela teve que sair do carro correndo… https://t.co/9pDWm4afs4
|TWEET_ID|: 853902350095962112	|MENSAGEM|: @castilh6 vishh, fugiu de ti 😂❣
|TWEET_ID|: 853902352553840640	|MENSAGEM|: Mal sextei e já é segunda de novo. Tá puxado!
|TWEET_ID|: 853902371008561152	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853902390990442496	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853917213077770241	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853917286356353024	|MENSAGEM|: Qualquer coisa eu meto um jato de café e pedaços de pão pela janela
|TWEET_ID|: 853917309316018176	|MENSAGEM|: ô gente, facilita ai a minha vida

na moralzinha
|TWEET_ID|: 853917314760282112	|MENSAGEM|: Que essa segunda seja tudo de bom
|TWEET_ID|: 853917325258608641	|MENSAGEM|: é pq samo morcega e n piranha @alinezdp KKKKKKKKK melhor frase
|TWEET_ID|: 853917330899951616	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853917332124708872	|MENSAGEM|: Ja que não tem jeito vou voltar a dormir
|TWEET_ID|: 853917391356657664	|MENSAGEM|: Ver essa previsão me dá uma dor no coração💔 #chovenão https://t.co/H1NgJ5mGEB
|TWEET_ID|: 853917416103047168	|MENSAGEM|: Segunda me deixa sempre com sono
|TWEET_ID|: 853917416363085824	|MENSAGEM|: Quero, um super mega inverno💞❤️
|TWEET_ID|: 853917465469964288	|MENSAGEM|: a música com a rihanna é uma das mais ruinzinha do albo
|TWEET_ID|: 853917485434888192	|MENSAGEM|: @xKaaaizer Muite. Já tô empoderande desde cedo
|TWEET_ID|: 853917516674064384	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853917523422720001	|MENSAGEM|: A mídia "esqueceu" mas por que Moro não prende mulher de Cunha? https://t.co/DQb6VusWGz
|TWEET_ID|: 853917535749763072	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853917542703915008	|MENSAGEM|: Cada dia tenho mais certeza do quanto Deus é justo e perfeito em minha vida, sempre me abençoando e me livrando de todo mal...
|TWEET_ID|: 853917563557904384	|MENSAGEM|: @luuisafranco Mais 7 minutinhos
|TWEET_ID|: 853917571128717313	|MENSAGEM|: Eu fui dormir muito tarde, agora to caindo de sono
|TWEET_ID|: 853917588455399424	|MENSAGEM|: Pouco armazenamento
Pouca paciência
Pouca disposição
Muito sono
3 X  1
|TWEET_ID|: 853917592079216640	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853917611490410496	|MENSAGEM|: chuta quem vai ao hospital dnv
|TWEET_ID|: 853917617404379136	|MENSAGEM|: @TrensUrbanosRJ @carlosr48952939 Com o retorno das obras da trans Brasil a situação dos trens vão piorar.
|TWEET_ID|: 853917626107645953	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853917631384080385	|MENSAGEM|: Bom dia @CPTM_oficial, o comércio de passagens ilegais voltou com tudo na estação itapevi da @Linha8_CPTM @DiariodaCPTM
|TWEET_ID|: 853917662266761216	|MENSAGEM|: novamente... só sei sentir!
|TWEET_ID|: 853917682948874241	|MENSAGEM|: Porque minha mãe tinha que me acordar nessa merda?
|TWEET_ID|: 853917715291156482	|MENSAGEM|: Pra variar mais engarrafamento né.. já virou costume 👎
|TWEET_ID|: 853917716314546178	|MENSAGEM|: Bom dia, amigos! !! 😘😘
|TWEET_ID|: 853932898495451136	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853932904371687425	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853932905701232640	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853932916136710148	|MENSAGEM|: Mais tarde vou ter que voltar naquela merda de novo 😡😡
|TWEET_ID|: 853932916832960512	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853932917118164998	|MENSAGEM|: Tô com um mal humor desgramado hoje!! Dia frio perfeito pra ficar na minha trabalhando com minha dog do lado!! Evitar o máximo de chatice!!
|TWEET_ID|: 853932920683278336	|MENSAGEM|: @eduardoocardozo Bom dia, @eduardoocardozo! Por gentileza, nos envie seu telefone por dm, uma de nossas atendentes… https://t.co/heda8dKm8b
|TWEET_ID|: 853932920704204801	|MENSAGEM|: Bom dia, Pessoas Queridas!
Que a semana seja...Do jeitinho que vc quiser!  

Quer ser feliz?… https://t.co/Aw90aGt1TL
|TWEET_ID|: 853932937586331648	|MENSAGEM|: Minha mãe tem n fotos minha e sempre escolhe a pior p/ postar
|TWEET_ID|: 853932945228394496	|MENSAGEM|: clara e mainha ainda tao aqui ja to chorando pq daqui a pouco elas vao
|TWEET_ID|: 853932945698164736	|MENSAGEM|: alguem notou minha ausência nas redes sociais esses dias ufa
|TWEET_ID|: 853932949313658880	|MENSAGEM|: levei dois unfollows nesse site que doeram no coração.
mas sigo vivo
|TWEET_ID|: 853932954120093696	|MENSAGEM|: Aécio nega ajuda de Pastor Everaldo nos debates de TV em 2014: 'Beira o ridículo' https://t.co/Qud0cXbF5d
|TWEET_ID|: 853932954250350593	|MENSAGEM|: Vergonhoso! https://t.co/dRnfNQg9Mo
|TWEET_ID|: 853932955416354817	|MENSAGEM|: Que Deus me abençoe para concluir mais uma etapa! 🙏🏻
|TWEET_ID|: 853932961938452484	|MENSAGEM|: Saudade do pessoal de São José ta apertando
|TWEET_ID|: 853932964958359552	|MENSAGEM|: @SorrindopraVida Feliz Páscoa família do @SorrindopraVida 😇😇😇
Agradeço as orações por um trabalho p/ meu irmão José… https://t.co/nmOSwC1ZMl
|TWEET_ID|: 853932988022882305	|MENSAGEM|: Esse pessoal hoje ta num clima de festam q parece q todo mundo ganhou na loteria rs
|TWEET_ID|: 853932993597120516	|MENSAGEM|: porradinha matinal https://t.co/h0B9o6Aiyj
|TWEET_ID|: 853933001088086016	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853933002665185280	|MENSAGEM|: @jcarvalhoz eu gosto da aula mas eu vou surtar
|TWEET_ID|: 853933004493860864	|MENSAGEM|: @ju_turna eita
|TWEET_ID|: 853933007203336192	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853933024056135680	|MENSAGEM|: Acordei https://t.co/8C8BDBf5Fw
|TWEET_ID|: 853933033753325568	|MENSAGEM|: @SempreDangerous Quando der nove horas vou tomar banho pra ir pra escola #BAMA2017DiamondEdition_ArianaGrande
|TWEET_ID|: 853933042460745728	|MENSAGEM|: Muitos boatos - Coluna Primeira Mão - https://t.co/VTROZQ0nYC https://t.co/uBBOb58lZs
|TWEET_ID|: 853933043182182400	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853933055865741312	|MENSAGEM|: Bom dia pra quem acordou com uma cama de 5 toneladas nas costas
|TWEET_ID|: 853933056608149505	|MENSAGEM|: Se dependesse de mim, muita coisa já tinha acontecido.
|TWEET_ID|: 853933059917402112	|MENSAGEM|: Bom dia, só estou feliz pq sexta é feriado de novo
|TWEET_ID|: 853933062249381888	|MENSAGEM|: @Fiflufy É, a vida tem dessas n é memo
|TWEET_ID|: 853933064292102145	|MENSAGEM|: Fachin deve encaminhar processos contra Lula, Dilma e demais petistas para o juiz Sérgio Moro. É o PT inteiro
|TWEET_ID|: 853933064757678080	|MENSAGEM|: E nem @MariliaMReal ,favor respeitar!

Bom dia. https://t.co/CkrL5qdbZy
|TWEET_ID|: 853933082956771329	|MENSAGEM|: Condutor é detido após colidir em muro no Cristo Rei - Canal Içara https://t.co/n3IB2H4fSL
|TWEET_ID|: 853933089202024448	|MENSAGEM|: mas eh o amor da minha vida msm
|TWEET_ID|: 853933090015727616	|MENSAGEM|: to precisando de umas imagens de bom dia da lady gaga pra mandar no grupo do whatsapp da familia.
|TWEET_ID|: 853933109217198080	|MENSAGEM|: Será que eu posso dormir na ala de espanhol agora?
|TWEET_ID|: 853933110035132417	|MENSAGEM|: "vou pegar a moleta dá sua tia emprestada" 

😑😑😑😑😑😑😑😑
|TWEET_ID|: 853933115357769728	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853933121548554240	|MENSAGEM|: Que dor de  cabeça da porra
|TWEET_ID|: 853948438618275841	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948439683620864	|MENSAGEM|: Minha orelha está doendo muito!!!😢😳 https://t.co/cHqZRS7rZs
|TWEET_ID|: 853948440618905601	|MENSAGEM|: Quarta tem jogo do inter 🔴⚪️🔴
|TWEET_ID|: 853948440790933504	|MENSAGEM|: vo copia as respostas das outras pessoas
|TWEET_ID|: 853948440803516416	|MENSAGEM|: @cartacapital Vai dizer que vcs preferiam a dilma gaguejando perdendo o fio da meada e quase parecendo ter problemas mentais?
|TWEET_ID|: 853948441864671232	|MENSAGEM|: @Feezinas to com mais medo do dvd serie b do q de vcs
|TWEET_ID|: 853948442007269376	|MENSAGEM|: @brulindinho_16 Bah ta ruim feio kkk
|TWEET_ID|: 853948442263126017	|MENSAGEM|: @Ricardo73156829 @Pontifex_pt Tá revoltado uma hora dessas mano!
|TWEET_ID|: 853948442992947202	|MENSAGEM|: Amiguinhos, me paguem um salgado, humildade
|TWEET_ID|: 853948443030683648	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948443340963840	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948443856908289	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948445287227393	|MENSAGEM|: União de Namoro serve como Casamento ? - YouTube https://t.co/tdFLE6bcSX
|TWEET_ID|: 853948446230937600	|MENSAGEM|: @nossadeusa oi vamos
|TWEET_ID|: 853948451566092288	|MENSAGEM|: O feriado não foi suficiente pra descansar da rotina estágio/faculdade
|TWEET_ID|: 853948451716988928	|MENSAGEM|: @theusxsilva deus me livre kkk
|TWEET_ID|: 853948452836958209	|MENSAGEM|: Que bela maneira de começar a segunda, com a macaca.
|TWEET_ID|: 853948453982023681	|MENSAGEM|: Quero muito um celular com Windows 10 https://t.co/QBrkoezdrU
|TWEET_ID|: 853948455454203904	|MENSAGEM|: Aí ai
|TWEET_ID|: 853948456456437760	|MENSAGEM|: Prévia do PIB cresce acima do esperado e sobe 1,31% em fevereiro - https://t.co/smY0johFjl https://t.co/UGbIk0zqWq https://t.co/jkJuNk5vfX
|TWEET_ID|: 853948458100641793	|MENSAGEM|: Odeio quando me chamam no wpp e a pessoa não tem foto 😑
|TWEET_ID|: 853948460923531264	|MENSAGEM|: Ola Ruan TimBeta obrigado por me seguir. TMJ. https://t.co/MdMYBcomBr https://t.co/uNAvmhzYrP
|TWEET_ID|: 853948462106365953	|MENSAGEM|: Tô bem triste
|TWEET_ID|: 853948462462902273	|MENSAGEM|: deu p queimar essa praia do fds
|TWEET_ID|: 853948464744542209	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948465013018624	|MENSAGEM|: @valeria_tavares Também já me dei meu presente de aniversário e, olha, ainda falta mais de 1 mês.
|TWEET_ID|: 853948465889628161	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948466552229888	|MENSAGEM|: Mirmila Muse: Os 13 Porquês, clichê do suicídio de adolescentes https://t.co/PS2MA6Czo3 via @VioMundo https://t.co/haGEVIzxUR
|TWEET_ID|: 853948470239145986	|MENSAGEM|: @titiojhow @beatriizboni @_principalmel Kkkkkkkkkkk sou bv jovem..  é meu sonho beijar 500 bocas
|TWEET_ID|: 853948470339743744	|MENSAGEM|: Em plenos séc.XXI o povo que não sabe nem o conceito de FEMINISMO querendo debater! Aaaaaah me poupe!
|TWEET_ID|: 853948474357932040	|MENSAGEM|: @caioalexandre Nossa, cara. Me identifiquei MUITO com o texto e fiquei bastante triste ao ler porque sei que, obvia… https://t.co/X6SEhbLOCg
|TWEET_ID|: 853948475926597634	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948477809856512	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948478304681984	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853948478774362112	|MENSAGEM|: Westworld definida pelo caos e Dolores completamente diferente! https://t.co/b8RznGx0eK via @geekvox
|TWEET_ID|: 853948483887386625	|MENSAGEM|: Ai bicho quero ter aula de anatomia não
|TWEET_ID|: 853963835610476544	|MENSAGEM|: @gabiireis2011 Me acertaram kkk valeu Gabi 💝
|TWEET_ID|: 853963835757264897	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963836193419264	|MENSAGEM|: Às vezes, Deus te leva pelo caminho mais longo, não para te punir, mas sim para te preparar.
|TWEET_ID|: 853963836612894721	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963836864552964	|MENSAGEM|: @_enelim o que diricia
|TWEET_ID|: 853963837401427974	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963838043160576	|MENSAGEM|: “cxs2” está previsto art. 1º da Lei 8.137/90. O que não existe direito penal é um crime específico para chamado “caixa 2 eleitoral”MPF mente
|TWEET_ID|: 853963838089252864	|MENSAGEM|: Presidente da Associação de Moradores do Bairro Santos, Ivan dos Santos, fala agora no Espaço Livre. https://t.co/BFiArP33ib
|TWEET_ID|: 853963838403862528	|MENSAGEM|: Desanima não, a vida é assim mesmo, corrida hoje, vitoria amanhã... ⚓🍀✌
|TWEET_ID|: 853963838810673153	|MENSAGEM|: AAAAAI MEU DEUUS EMILLY CHEGOU NA DELEGACIA! Q DÊ TUDO CERTO👏☝ #BBB17
|TWEET_ID|: 853963839464984576	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963840073203712	|MENSAGEM|: Hoje tem hein !!! @ Kimura Nova Esperança-Parnamirim https://t.co/OoluNx1tQW
|TWEET_ID|: 853963840308039681	|MENSAGEM|: Bom dia! Hoje é o dia da conquista, da superação, de dar a volta por cima. Tenha fé! https://t.co/5UMklqF5PY
|TWEET_ID|: 853963840450699264	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963841021124608	|MENSAGEM|: @gabirubaz to na torcida
|TWEET_ID|: 853963841381818368	|MENSAGEM|: Vo por ai talibã
Vendo os boy bebe
Dois mes de salario da minha irmã
|TWEET_ID|: 853963841864118272	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963842031931393	|MENSAGEM|: @Ricardoaugsilva Obrigada! Igualmente a você. Grande beijo, Ri!
|TWEET_ID|: 853963842338136064	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963843034374144	|MENSAGEM|: e eu tenho certeza absoluta que o nome dele não é esse, porque trabalhamos juntos e eu arquivava o contracheque dele aaaaaaaaa
|TWEET_ID|: 853963843260882944	|MENSAGEM|: @biritailustra oi Fabio, como voce está imprimindo nos EUA? é via Createspace? Se sim, ative a expanded distributio… https://t.co/7NklYTzgfg
|TWEET_ID|: 853963844263260160	|MENSAGEM|: confira: https://t.co/pqLbrVJIIb
|TWEET_ID|: 853963844389019648	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853963844850520065	|MENSAGEM|: o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/wM32Q5uYqZ
|TWEET_ID|: 853963845089583104	|MENSAGEM|: @vitoriatuita @Izinhall FORÇA MARCOS E EMILLY #mally amamos e queremos somente o bem de vcs
|TWEET_ID|: 853979195579518976	|MENSAGEM|: Tô chapado até agora
|TWEET_ID|: 853979195881508865	|MENSAGEM|: @BeaFernandesSou @manufornazieri oi eu acho que vou usar tb
e pior, ainda vou ter que usar óculos
bom dia
|TWEET_ID|: 853979196024127488	|MENSAGEM|: Boa segunda https://t.co/FsBjB1pDR4
|TWEET_ID|: 853979196619673600	|MENSAGEM|: Você que é cliente “Plano Vida” agora tem mais uma nova opção em parceria com Farmácia popular… https://t.co/bfnqM7FEQj
|TWEET_ID|: 853979196732960771	|MENSAGEM|: Não fui na aula hj pra fazer meus desabafos matinais com o Philippe
|TWEET_ID|: 853979196846206976	|MENSAGEM|: @biebzreason AMOU NÃO É?? EU JÁ ADORA A MÚSICA ERA BEM CONTAGIANTE E AGORA...
|TWEET_ID|: 853979196997201921	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853979198150643712	|MENSAGEM|: Depois de alguns dias de cama e um fim de semana necessário e renovador estou de volta (acho!). Tomara. =)
|TWEET_ID|: 853979198402310145	|MENSAGEM|: @eusouodavid1 esse é clássico daqui também
|TWEET_ID|: 853979198461026304	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853979199513780225	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853979199547244544	|MENSAGEM|: @lucas_menezes10 vontade de ser rica pra n precisar mais andar de ônibus 😏
|TWEET_ID|: 853979199757049857	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853979200306524160	|MENSAGEM|: Enquanto a pirâmide me guia pra ter sempre a visão passa tudo pra caneta, dinheiro e treta
|TWEET_ID|: 853979200579153923	|MENSAGEM|: Hoje o dia não começou bem😪
|TWEET_ID|: 853979200646197248	|MENSAGEM|: que gritaria do caralho enfia esse baralho no cuuuuuu
|TWEET_ID|: 853979201141174273	|MENSAGEM|: meu ouvido ta doendo tanto
|TWEET_ID|: 853979201594150913	|MENSAGEM|: bom dia bom diaaaaa
|TWEET_ID|: 853979201745166336	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853979201912922112	|MENSAGEM|: To vendo que o crush não chama mais... Quando eu olho o FDP do Wesley colocou o nome dele na minha biografia pnc
|TWEET_ID|: 853979201971605504	|MENSAGEM|: É horrível a sensação de estar sendo usada pelas pessoas, só te procurarem quando favorece a elas
|TWEET_ID|: 853979202483351552	|MENSAGEM|: Ontem eu tava muita ansiosa 🙁 aí a Kelly apareceu ❤
|TWEET_ID|: 853979202940530688	|MENSAGEM|: @CentralDeFasLS SORTEIO DO CALDEIRÃO: 
Larissa @Gatinhasdo_LS
Isabelle @luaanjometeoro 
Beatriz @luanjobenzao
Raquel @sorrisodoluanr  36
|TWEET_ID|: 853979203188006913	|MENSAGEM|: Ainda bem que não fui fazer o exame hoje, pq acordei com uma fome desgraçada e não poderia comer antes de fazê-lo 👌
|TWEET_ID|: 853979203540180992	|MENSAGEM|: Após atentado islâmico, versículos bíblicos tomam ruas de Londres https://t.co/nuWYryVcCX https://t.co/rWt3aC8Kr1
|TWEET_ID|: 853979203930378241	|MENSAGEM|: pessoas que visitaram meu perfil e grupos que sigo no Twitter https://t.co/snaMYL1Ztx
|TWEET_ID|: 853979204203032576	|MENSAGEM|: @mathiasteran1 Anda a dormir
|TWEET_ID|: 853979204563734528	|MENSAGEM|: Eu precisoooo de dinheirooooo
|TWEET_ID|: 853979204760875008	|MENSAGEM|: Pablo é sofrencia demais
|TWEET_ID|: 853979205079621632	|MENSAGEM|: @isamoreiiraa C viu minha prova?
|TWEET_ID|: 853979205096394755	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853979205113085952	|MENSAGEM|: Segui umas pessoas novas pq né
|TWEET_ID|: 853979205314519042	|MENSAGEM|: @paiNGamingBR Dar uma leve relaxada e decorar a Constituição pra prova de amanhã, e por aí, qual é a boa? Bom dia!!
|TWEET_ID|: 853994557213745152	|MENSAGEM|: Se traiu pra ficar contigo, vai trair pra ficar com outra ✔
|TWEET_ID|: 853994558950166528	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 853994559315030018	|MENSAGEM|: Sempre fui da opinião extremista que uma pessoa q não trabalha é inútil pra si, para a família e para a sociedade. E olha como estou agora.
|TWEET_ID|: 853994559495340032	|MENSAGEM|: @luizapetruz A mãe sabe disso? Porque ela ta em prantos com a Ariel. Ta louca, descompensada.
|TWEET_ID|: 853994559679979520	|MENSAGEM|: #DespacitoRemix
#TwitterEPiorQFacebook
#ObrigadoPorTudoEgo
#VidaPosGolpe
VOU INDICAR TODOS QUE SEGUIR ATE AS 13 HORAS
|TWEET_ID|: 853994560313229313	|MENSAGEM|: Porra, pq eu parei de treinar o Cross??????? É MUITO bommmmm!!!!!
|TWEET_ID|: 853994560833368069	|MENSAGEM|: ctz que o que falta pra mim eh ser parente do neymar e sorrir

eu uso oculos todo dia e ngm faz materia sobre mim https://t.co/qELb2ybgcf
|TWEET_ID|: 853994561319968769	|MENSAGEM|: @AndrreSouza Tô vendo aqui pai
|TWEET_ID|: 853994561638723584	|MENSAGEM|: Esse povo da minha sala não são normais não
|TWEET_ID|: 853994562498551808	|MENSAGEM|: @renatin_pereira Os tralhas cheios de PPK kkk
|TWEET_ID|: 853994563903651840	|MENSAGEM|: @mdamianovich Vão esperar a eliminação na liberta, talvez na primeira fase mesmo
|TWEET_ID|: 853994564453101569	|MENSAGEM|: @clashcomnery @biielsoouzaa @Jvnq @CdNLeon @FlakesPower @GelliClash Só meia duzia Nery? Kkkkk
(Eu entendi a ironia… https://t.co/wrFIVQ4Abc
